,tconst,year,genres,averagerating,numvotes,title,studio,foreign_gross,release_date,budgets,world_gross,domestic_gross,rating,director,writer,theater_date
2307,,,Drama|Mystery and Suspense,,,,,,,,,,R,Peter Hyams,Roderick Taylor|Peter Hyams,"Aug 4, 1983"
2308,,,Comedy,,,,,,,,,,NR,Paul Powell,,
2309,,,Drama|Horror|Mystery and Suspense,,,,,,,,,,R,Eddie Davis,,
2310,,,Art House and International|Drama,,,,,,,,,,NR,Nagisa Oshima,Toshiro Ishido|Nagisa Oshima,
2311,,,Drama|Musical and Performing Arts|Romance,,,,Lionsgate,,,,"13,617,501",,PG-13,Trish Sie,John Swetnam,"Aug 8, 2014"
2312,,,Action and Adventure|Drama,,,,20th Century Fox,,,,"20,900,803",,PG-13,,Edward Burns|Scott Frank,"Dec 17, 2004"
2313,,,Comedy|Kids and Family,,,,,,,,,,PG,Joe Pytka,Leo Benvenuti|Steve Rudnick|Timothy Harris|Herschel Weingrod,"Nov 15, 1996"
2314,,,Classics|Drama,,,,,,,,,,NR,Sidney Gilliat,Sidney Gilliat|Val Valentine,
2315,,,Drama,,,,20th Century Fox,,,,,,PG-13,Jake Schreier,,"Jul 24, 2015"
2316,,,Action and Adventure|Science Fiction and Fantasy,,,,,,,,,,R,Stephen Norrington,,"Dec 31, 1994"
2317,,,Comedy|Horror,,,,,,,,,,R,Rodman Flender,Terri Hughes|Ron Milbauer,"Apr 30, 1999"
2318,,,Comedy|Drama|Horror|Mystery and Suspense,,,,Lions Gate Films,,,,,,R,Mary Harron,Mary Harron|Guinevere Turner,"Apr 14, 2000"
2319,,,Documentary,,,,,,,,,,NR,Lina Mannheimer,,
2320,,,Comedy|Science Fiction and Fantasy,,,,,,,,,,PG,Rod Daniel,Matthew Weisman|Jeph Loeb,"Aug 23, 1985"
2321,,,Action and Adventure|Drama|Mystery and Suspense,,,,,,,,,,R,Robert Ginty,Robert Ginty|Thomas Baldwin,
2322,,,Action and Adventure|Drama,,,,,,,,,,NR,Fritz Lang,Jan Lustig|Margaret Fitts,"Jan 1, 1955"
2323,,,Horror|Science Fiction and Fantasy|Television|Romance,,,,,,,,,,R,Sebastian Gutierrez,Sebastian Gutierrez,"Jan 1, 2001"
2324,,,Comedy,,,,,,,,,,PG-13,Paul Mazursky,Paul Mazursky|Leon Capetanos,"Sep 9, 1988"
2325,,,Art House and International|Drama,,,,Kino International,,,,,,NR,Jae-eun Jeong,Jae-eun Jeong,"Oct 18, 2002"
2326,,,Action and Adventure|Comedy|Drama,,,,Focus Features,,,,"4,436,352",,R,Kasi Lemmons,Michael Genet|Rick Famuyiwa,"Jul 27, 2007"
2327,,,Comedy|Drama,,,,,,,,,,R,Paul Mazursky,Paul Mazursky,"Feb 4, 1976"
2328,,,Action and Adventure|Drama|Mystery and Suspense,,,,Miramax Films,,,,"74,223,625",,R,Joel Coen|Ethan Coen,Ethan Coen|Joel Coen,"Nov 21, 2007"
2329,,,Documentary|Special Interest,,,,,,,,,,NR,Hans Neiter,,
2330,,,Action and Adventure|Drama|Mystery and Suspense|Special Interest,,,,,,,,,,PG,Richard Wallace,,
2331,,,Comedy|Drama|Musical and Performing Arts|Romance,,,,,,,,,,PG-13,Peter Bogdanovich,Carol Heikkinen,"Jul 16, 1993"
2332,,,Action and Adventure|Classics,,,,,,,,,,NR,Byron Haskin,Borden Chase|James Hill,"Jan 16, 1954"
2333,,,Action and Adventure|Horror|Mystery and Suspense,,,,Columbia Tristar Pictures,,,,"39,532,308",,R,,,"Mar 15, 2002"
2334,,,Art House and International|Drama|Mystery and Suspense|Romance,,,,Kino International,,,,,,R,Peter Sehr,Peter Sehr|Marie Noelle,"Jun 6, 2003"
2335,,,Drama|Horror|Science Fiction and Fantasy,,,,,,,,,,R,Cornel Wilde,Jefferson Pascal|Sean Forestal,"Oct 23, 1970"
2336,,,Drama|Romance,,,,Apparition Films,,,,"4,341,275",,PG,Jane Campion,Jane Campion,"May 15, 2009"
2337,,,Drama,,,,,,,,,,R,Adrian Lyne,Amy Holden Jones|William Goldman,"Apr 7, 1993"
2338,,,Comedy|Drama,,,,,,,,,,R,Paul Bogart,Harvey Fierstein,"Dec 14, 1988"
2339,,,Action and Adventure|Comedy|Drama,,,,Artisan Entertainment,,,,,,R,Jim Jarmusch,Jim Jarmusch,"Mar 3, 2000"
2340,,,Art House and International|Drama|Science Fiction and Fantasy,,,,,,,,,,NR,Krzysztof Kieslowski,,"Aug 14, 1989"
2341,,,Action and Adventure|Art House and International|Classics|Drama|Mystery and Suspense,,,,,,,,,,PG,,Tom Laughlin,"Jul 12, 1967"
2342,,,Action and Adventure|Drama|Mystery and Suspense,,,,,,,,,,R,Arturo Ripstein,Arturo Ripstein|Hal Craig|Jose Emilio Pacheco,
2343,,,Animation|Comedy|Kids and Family,,,,Summit Premiere,,,,"9,404,922",,PG,Ash Brannon,Ash Brannon|Kurt Voelker,"Feb 24, 2017"
2344,,,Drama,,,,,,,,,,NR,Mitchell Leisen,Joe Eisinger,
